Название товара	Душевая кабина Parly ET93
Описание товара	Душевая кабина Parly ET93, Размер: 90х90х210 см, , Бюджетная компактная кабина – отличный выбор для маленькой ванной комнаты и дачи. Светлая кабина визуально расширяет пространство, а полукругла форма экономит полезную площадь в санузле., , Достоинства:, , Закаленное стекло, 4 мм. Жемчужное полотно не прихотливо в уходе., , Задние стенки – закаленное жемчужное стекло, 4 мм., , Профиль: белый алюминиевый. Устойчив к образованию коррозии, не деформируется при перепадах температуры и влажности., , Поддон: низкий 10 см, полукруглый. Рельефное дно предупреждает падения., , Раздвижные двери смыкаются плотно, створки ходят практически бесшумно и не соскакивают с направляющих., , Комплектация: верхний душ ТРОПИК, ручной душ, сифон., , В центральную панель можно врезать сенсорный пульт.
Цена в рублях	35125
Цена без скидки	-
Оценка покупателей	0%
Название магазина	VKUSS Spa
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х2100
Ориентация установки	Универсальная
Материал дверей	Закаленное стекло
Гарантия	1 год
Монтаж	Напольный
Число дверей	2
Двери	Раздвижные в стороны
Материал задней стенки	Стекло
Цвет фурнитуры	Белый
Бренд	Parly
Высота поддона	Низкий
Цвет стенки	Светло-бежевый
Установлено	Верхний душ
Форма	Четверть круга
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/301627910?oos_search=false
Статус 	Закончился
