Название товара	Душевая кабина RIVER TANA Б/К 80 (80х80) ,Без крыши, универсальная, низкий поддон 15см
Описание товара	Размеры – 80х80х215 см Преимущества – стильный минималистский дизайн, толстые ударопрочные стекла 6 мм, удобная универсальная распашная дверь 6 мм. Безсиликоновая сборка. Открытая душевая кабина квадратной формы, стандартных размеров 80х80 см, с распашной дверью, оборудованная универсальной штангой для верхнего и ручного душа 2 в 1. Стекла закаленные, травмобезопасные, толщиной 6 мм. Поддон низкий 15 см, акриловый, в комплекте с сифоном. Задние стенки - непрозрачное крашеное белое стекло. Фронтальные и боковые стекла - прозрачное стекло. Производство – Ривер (Россия) Гарантия - 1 год Компания Ривер является одним из отечественных лидеров производства душевых кабин, душевых уголков и душевых поддонов. Располагая собственным производством, обладая 12 - летним опытом успешной дистрибьюции продукции с тм «RIVER» в России, компания предлагает отечественному покупателю востребованные модели душевых кабин и душевых ограждений, по доступным и выгодным ценам.  
Цена в рублях	38900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Адрес товара	https://www.ozon.ru/product/273267812?oos_search=false
Статус 	Закончился
