Название товара	Душевая кабина Ривер River Wemor Vitim 120/80/50 ТН 120х80 см с гидромассажем СБОРКА БЕЗ СИЛИКОНА
Описание товара	Выбираете удобную красивую душевую кабину для квартиры или загородного дома? River VITIM это не просто практичная модель по демократичной цене, это воплощение стиля и элегантности в вашей ванной комнате., , Душевые кабины River неизменно пользуются среди российских потребителей успехом благодаря своим высоким показателям комфорта и безопасности. Кроме того, продукция этой марки характеризуется привлекательным дизайном, соответствующим всем мировым тенденциям, и сравнительно невысокой ценой.
Цена в рублях	53600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	217
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Автоматическое
Страна-изготовитель	Россия
Размеры, мм	1200x800x2170
Форма	Прямоугольник
Двери	Раздвижные в стороны
Цвет стенки	Черный
Монтаж	На поддон
Возможна установка	Турецкая баня
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Материал задней стенки	Стекло
Число форсунок	3
Высота поддона	Высокий
Материал дверей	Закаленное стекло
Число дверей	1
Гарантия	1 год
Бренд	River
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/276402095?oos_search=false
Статус 	Закончился
