Название товара	Душевая кабина МОНОМАХ 120/80/44 С МЗ R 120х80 х210, установка правосторонняя, поддон 44см, без крыши
Описание товара	Правая., Цвет профиля: хром матовый., Стёкла: прозрачные с узором мозаика., Стеклянная полочка с ограничителем., Слив в углу., Монтаж без силикона., Держатель для лейки 2-х позиционный (детское и взрослое)., Нескользящее покрытие поддона., Ручной душ 3-х позиционный., Смеситель из латуни с керамическим картриджем., Поддон со съёмным экраном., Сифон с гидрозатвором., Комплектация: душевая кабина, поддон, сифон.
Цена в рублях	36100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	206
Стекло	Узорчатое
Страна-изготовитель	Россия
Цвет	Хром
Размеры, мм	1200х800х2060
Установлено	Нескользящее покрытие пола
Бренд	River
Ориентация установки	Правосторонняя
Высота поддона	Высокий
Цвет фурнитуры	Серебристый
Форма	Овал
Материал поддона	Акрил
Материал дверей	Стекло
Монтаж	На поддон
Двери	Раздвижные в стороны
Число дверей	2
Адрес товара	https://www.ozon.ru/product/300904396?oos_search=false
Статус 	Закончился
