Название товара	Душевая кабина Grossman (Гроссман) GR-126 с гидромассажем, квадратная, с низким поддоном
Описание товара	Душевые кабины Grossman сочетают в себе современный и неповторимый дизайн, высокое качество и экологически чистые материалы. В производстве кабин используются самые современные технологии, все детали продуманы и выполнены с высокой точностью. Европейское качество, сенсорный пульт управления, современный дизайн., , , , , , , , , , , , , , , , , , Показать полностью
Цена в рублях	93400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	90
Высота, см	225
Толщина стекла, мм	4
Стекло	Прозрачное
Управление	Электронное
Страна-изготовитель	Германия
Размеры, мм	1000х900х2250
Форма	Квадрат
Бренд	Grossman
Материал поддона	Акрил
Цвет фурнитуры	Белый
Двери	Открывающиеся вправо
Ориентация установки	Универсальная
Материал дверей	Закаленное стекло
Установлено	Гидромассаж
Число дверей	1
Цвет стенки	Белый
Высота поддона	Низкий
Возможна установка	Турецкая баня
Число форсунок	2
Монтаж	На поддон
Гарантия	1 год
Адрес товара	https://www.ozon.ru/product/277969185?oos_search=false
Статус 	Закончился
