Название товара	Душевая кабина Deto EM (ЕМ4511 L стандартная)
Описание товара	Акриловый поддон на металлическом оцинкованном каркасе;, Крыша с двумя вентиляционными отверстиями;, Закаленные ударопрочные стекла 5 мм;, Задние белые закаленные ударопрочные стекла;, Двойные саморегулирующиеся  металлические ролики (как сверху, так и снизу)в пластиковом антикоррозийном корпусе;, Штанга для ручной лейки с регулировкой по высоте;, Широкий верхний душ с самоочищающимися резиновыми джетами;, Двухрежимный переключатель режимов;, Смеситель регулировки температуры и напора воды с керамическим картриджем;, Зеркало, расположенное на удобной высоте;, Две удобно расположенные полочки;, Система слива clik-clak.
Цена в рублях	53300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	110
Ширина, см	80
Высота, см	220
Стекло	Матовое
Управление	Автоматическое
Страна-изготовитель	Финляндия
Монтаж	На поддон
Ориентация установки	Левосторонняя
Форма	Полукруг
Двери	Раздвижные в стороны
Цвет стенки	Белый
Гарантия	5 лет
Материал задней стенки	Закаленное стекло
Материал поддона	Акрил
Материал дверей	Стекло
Бренд	DETO
Число форсунок	3
Высота поддона	Высокий
Адрес товара	https://www.ozon.ru/product/280161994?oos_search=false
Статус 	Закончился
