Название товара	Душевая кабина Parly EC103
Описание товара	Душевая кабина EС103, , Размер: 100х100х210 см, , Душевая кабина с низким поддоном. Внутренняя площадь позволяет с комфортном принимать водные процедуры, не задевая локтями ограждение. Внутри кабины хорошо сохраняется тепло, модель герметична, вода сквозь стыки наружу не просачивается., , Достоинства:, Стекло: тонированное, 4 мм. Закаленное полотно практически невозможно разбить. В случае битья стекло рассыпается на множество граней с тупыми концами, о которые невозможно пораниться., Стенки: закаленное черное стекло, 4 мм., Профиль: белый, алюминиевый. Профиль не деформируется при перепадах температуры и устойчив к образованию коррозии., Центральная панель белая, в которую возможна установка сенсорного пульта., Поддон: низкий, 10 см, полукруглый. Материал - АВS. Рельефное дно предупреждает падения., Комплектация: верхний душ ТРОПИК, ручной душ, сифон., Раздвижные двери смыкаются плотно. Створки ходят плавно, не заедают.
Цена в рублях	40250
Цена без скидки	-
Оценка покупателей	80%
Название магазина	VKUSS Spa
Количество отзывов	1
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	210
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	1000х1000х2100
Установлено	Верхний душ
Монтаж	Напольный
Высота поддона	Низкий
Материал дверей	Закаленное стекло
Материал поддона	ABS пластик
Число дверей	2
Гарантия	1 год
Цвет фурнитуры	Серебристый
Форма	Четверть круга
Материал задней стенки	Закаленное стекло
Цвет стенки	Черный
Двери	Раздвижные в стороны
Бренд	Parly
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/301159724?oos_search=false
Статус 	Закончился
