Название товара	Душевая кабина Niagara NG-5301-14
Описание товара	Поддон низкий 13 см; , , Глубина поддона 5 см; , , Сифон с гофрой; , , Экран несъемный; , , Профиль белый; , , Центральная панель белая; , , Задние стенки закаленные матовые; , , Передние стекла закаленные матовые; , , Смеситель 2-х режимный; , , Верхний тропический душ; , , Ручной душ; полочка
Цена в рублях	23500
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х2150
Материал поддона	Акрил
Материал задней стенки	Закаленное стекло
Гарантия	5 лет
Двери	Раздвижные в стороны
Установлено	Верхний душ
Монтаж	На поддон
Высота поддона	Низкий
Материал дверей	Закаленное стекло
Форма	Четверть круга
Цвет фурнитуры	Серебристый
Бренд	Niagara
Число дверей	2
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/288681039?oos_search=false
Статус 	Закончился
