Название товара	Душевая кабина Deto EM 4512 R с LED-освещением и гидромассажем (120х80 х220) , ориентация правосторонняя, поддон высокий 50 см
Описание товара	Кабина безсиликоновой сборки Deto ЕМ 1512 станет украшением Вашей ванной комнаты. Возможно установка как в левый, так и в правый угол дома или на даче. Ассиметричная оригинальная форма, оптимальное внутреннее оснащение и высокое качество в каждой детали.
Цена в рублях	71000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Надежная сантехника
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	220
Толщина стекла, мм	6
Стекло	Матовое
Управление	Автоматическое
Страна-изготовитель	Финляндия
Цвет	Хром
Размеры, мм	1200х800х2200
Ориентация установки	Правосторонняя
Число дверей	2
Материал поддона	Акрил
Гарантия	5 лет
Форма	Овал
Материал дверей	Стекло
Цвет стенки	Белый
Установлено	Верхний душ
Высота поддона	Низкий
Бренд	DETO
Монтаж	На поддон
Двери	Раздвижные в стороны
Цвет фурнитуры	Серебристый
Материал задней стенки	Закаленное стекло
Адрес товара	https://www.ozon.ru/product/293457823?oos_search=false
Статус 	Закончился
