Название товара	Душевая кабина RIVER DUNAY (DUNAY 90/26 МТ) 90х90, установка универсальная, средний поддон 26 см, гидромассаж
Описание товара	~ крыша, ~ верхний душ                                                                                                                                                                                                                                                                                                                                            , ~ верх. свет, ~ динамик, ~ вентилятор, ~ цент.стойка, ~ пульт упр-я, ~ радио ~ телефон, ~ смеситель ,    с переключ.,     режимов                                                                                                                                                                                                                                                                                                                                                    ~ 3 г/м форс., ~ штанга, ~ ручной душ,    3х режимн. ~ зеркало                                                                                                                                                                                                                                                                                                                                                       ~ полочка                       , ~ поддон п/кр.,    низ.с/съем.,    экр.(Н=26см)                                                                                                                                                                                                                                                                                                                                           ~ сифон
Цена в рублях	36700
Цена без скидки	-
Оценка покупателей	96.1778%
Название магазина	Сантехника Люкс
Количество отзывов	11
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	217
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Материал дверей	Стекло
Ориентация установки	Универсальная
Материал поддона	Акрил
Гарантия	1 год
Цвет фурнитуры	Серебристый
Число дверей	2
Цвет стенки	Белый
Монтаж	На поддон
Возможна установка	Турецкая баня
Число форсунок	6
Двери	Раздвижные в стороны
Высота поддона	Низкий
Бренд	River
Форма	Четверть круга
Адрес товара	https://www.ozon.ru/product/301884657?oos_search=false
Статус 	Закончился
