Название товара	Душевая кабина TIMO LUX TL-1501
Описание товара	"Душевая кабина TL-1501 – элегантная и очень удобная в ежедневной эксплуатации.  Она выполнена в закрытой прямоугольной форме, оснащена подсветкой и вентиляцией. Предусмотрен вертикальный гидромассаж, который обеспечивают шесть форсунок. Среди дополнительных функций – ""Тропический душ"" и радиоприемник, а управление возможностями кабины осуществляется с помощью электронного управления.  В комплекте есть зеркало, полки для душевых принадлежностей, смеситель и удобная лейка – все для комфорта пользователя. Акриловый поддон имеет нескользящее покрытие дна."
Цена в рублях	137400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	110
Ширина, см	95
Высота, см	230
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Автоматическое
Страна-изготовитель	Финляндия
Материал задней стенки	Стекло
Цвет фурнитуры	серебристый
Адрес товара	https://www.ozon.ru/product/275495837?oos_search=false
Статус 	Закончился
