Название товара	Душевая кабина DETO ЕМ2710 N с гидромассажем
Описание товара	Монтаж душевой кабины осуществляется без использования силикона _x000D_, Латунный смеситель с керамическими картриджами и резьбовыми соединениями   _x000D_, 100% акриловый поддон с дренажными отводами, высотой 27 см со съемным экраном усиленный металлическим каркасом с антискользящим покрытием   _x000D_, Матовое безопасное закаленное сверхпрочное стекло толщиной 5 мм с рисунком и антикальциевой обработкой_x000D_, Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками  с функцией переключения режимов _x000D_, Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*_x000D_, Верхний и ручной душ оснащен системой Easy Clean_x000D_, Бесшумные двойные ролики из нержавеющей стали          _x000D_, Донный клапан с системой клик-клак с гидрозатвором_x000D_, Зеркало и две стеклянные полки с ограничителем_x000D_, Хромированные ручки     _x000D_
Цена в рублях	58100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	210
Толщина стекла, мм	5
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Финляндия
Размеры, мм	1000х1000х2100
Высота поддона	Средний
Форма	Четверть круга
Цвет фурнитуры	Серебристый
Цвет стенки	Белый
Материал поддона	Акрил
Материал задней стенки	Закаленное стекло
Число форсунок	3
Двери	Раздвижные в стороны
Число дверей	2
Бренд	DETO
Монтаж	На поддон
Материал дверей	Стекло
Ориентация установки	Универсальная
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/291528446?oos_search=false
Статус 	Закончился
