Название товара	Душевая дверь CEZARES MOLVENO-BF-2-180-P-Cr
Описание товара	Монтаж: в нишу, , Возможная установка: на поддон, на пол, , Высота: 1950 мм, , Ориентация: универсальная, , Конструкция двери: раздвижная, , Исполнение полотна двери: рифленое Punto (P), , Количество секций двери: 2, , Толщина полотна двери: 6 мм, , Цвет профиля: хром, , Материал полотна двери: закаленное стекло, стандарт EN12150-1:2000, , Материал профиля: анодированный алюминий, стандарт DIN17611 2007, , Регулировка ширины: предусмотрена за счет боковых профилей, , Крепления полотна двери:, , Поддон: тип АН.Поддон приобретается отдельно, , Модельный ряд с антикальциевой обработкой (IDROREPELLENTE VETRO-IV), , Ресурс эксплуатации: 15 лет, , , , Гарантия: 3 года с даты продажи, за исключением резинотехнических изделий, , , , -на резинотехнические изделия (силиконовые уплотнители, магнитные уплотнители, ) 1 год с даты продажи, , Показать полностью
Цена в рублях	38420
Цена без скидки	47959
Оценка покупателей	0%
Название магазина	"ООО ""Сушилка"""
Количество отзывов	0
Размеры	Материал
Закаленное стекло	Технические свойства
Конструкция дверей	Раздвижная
Дополнительные	Тип
Душевая дверь	Цвет
Хром	Гарантия
3 года	Страна-изготовитель
Италия	Бренд
Адрес товара	https://www.ozon.ru/product/257590026?oos_search=false
Статус 	В наличии
