Название товара	Душевая кабина Deto L 908 N с гидромассажем (80x80) , установка универсальная, низкий поддон 15 см, гидромассаж
Описание товара	вертикальный гидромассаж - 3 форсунки;, , латунный смеситель с керамическими картриджами и резьбовыми соединениями;, , сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой;, , хромированные ручки;, , монтаж без силикона;, , резьбовые соединения всех шлангов;, , усиленный акриловый поддон с дренажными отводами;, , нескользящее покрытие поддона;, , бесшумные двойные ролики (верхние и нижние) в пластиковом антикоррозийном кожухе;, , душевая лейка на штанге с силиконовыми форсунками;, , шланг усиленный хромированный с системой ANTI-TWIST (не скручивается). Вращение шланга на 360⁰;, , ручной душ оснащен системой Easy Clean;, , сифон с гидрозатвором.
Цена в рублях	40260
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Сантехника Люкс
Количество отзывов	3
Тип	Гидромассажная кабина, Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	200
Толщина стекла, мм	4
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Финляндия
Цвет	Прозрачный с рисунком
Размеры, мм	800х800х200
Ориентация установки	Универсальная
Двери	Раздвижные в стороны
Монтаж	Пристенный
Бренд	DETO
Материал дверей	Стекло
Гарантия	5 лет
Число дверей	2
Число форсунок	3
Цвет стенки	Светло-серый
Высота поддона	Низкий
Цвет фурнитуры	Серый металлик
Материал задней стенки	Стекло
Возможна установка	Дозатор шампуней
Форма	Полукруг
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/301870870?oos_search=false
Статус 	Закончился
