Название товара	Душевая кабина Erlit (Эрлит) ER4509ТP-C4 с гидромассажем угловая тонированная 90 на 90
Описание товара	ERLIT ER4509TP-C4 - это гидромассажная душевая кабина в классическом стиле, полукруглой формы (четверть круга), с раздвижными дверьми, оборудованная системой гидромассажа, ручного и тропического душа. Стекла закаленные, травмобезопасные, тонированные, толщиной 5 мм.                                  Показать полностью
Цена в рублях	39685
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Автоматическое
Страна-изготовитель	Китай
Адрес товара	https://www.ozon.ru/product/271637957?oos_search=false
Статус 	Закончился
