Название товара	Душевая кабина Niagara NG- 6012-01QL (1200х800х2100) низкий поддон (16 см) стекло ПРОЗРАЧНОЕ
Описание товара	Магазин Kabina MSK официальный поставщик бренда Niagara, Душевая кабина Niagara NG 6012QL-01 без силиконовая сборка и 6 мм каленое стекло, с прямоугольным поддоном!, Идеальная, качественная кабинка Niagara NG 6012QL-01 в Premium комплектации, размер 120x80x210 см, изготовленная из прочного каленого стекла и акрилового усиленного поддона., Это новинка августа 2020 года, усовершенствованная версия предшественника 600 серии., Поддон: материал акрил, наружная высота от пола до бортика 15 см, внутренняя глубина 4 см, этой глубины достаточно, чтобы предотвратить вытекание воды за пределы поддона. Чаша установлена на железный каркас, с регулируемыми ножками. Поддон имеет антискользящее покрытие, комплектуется сифоном с гидрозатвором., Задние стенки: каленое белое стекло имеются отверстия под аксессуары и смеситель. Профиль алюминиевый.Двери и переднее стекло: Прозрачные 6 мм, двери зарываются плотно с помощью магнитной ленты, вода не выплёскивается так как установлены брызговики между дверью и неподвижной стенкой., Ручки дверей железные., Ролики стальные и надежные., Крыша плоская с установленным тропическим душем., Смеситель латунный с керамическим картриджем имеет переключатель режимов, ручная лейка или тропический душ. Смеситель проверен и является надежным механизмом, который не боится ржавую, грубую воду. Срок службы более 10 лет.
Цена в рублях	65000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	KABINA-MSK
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	(1200х800х2100)
Материал задней стенки	Закаленное стекло
Бренд	Niagara
Монтаж	На поддон
Цвет стенки	Белый
Число дверей	1
Форма	Прямоугольник
Материал дверей	Закаленное стекло
Цвет фурнитуры	Серебристый
Высота поддона	Низкий
Двери	Раздвижные в стороны
Ориентация установки	Универсальная
Материал поддона	Акрил
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/300550348?oos_search=false
Статус 	Закончился
