Название товара	Душевая кабина WeltWasser HALLE 1002 WW500 100х100 см
Описание товара	WeltWasser HALLE 1002 - качественная душевая кабина с богатым функционалом, привлекающая простотой в эксплуатации. Конструкция оснащена универсальной дверью, которая после установки раздвигается влево и вправо. Передние и боковые стенки кабины выполнены из надёжного и прочного закаленного стекла толщиной 5 миллиметров. Ему не страшны перепады температур, случайные удары. Задняя стенка изготавливается из идентичного стекла, но окрашивается в белую цветовую гамму.  В зависимости от собственных предпочтений, человек может пользоваться ручным душем, выбирая наиболее оптимальное для себя положение, либо верхним. Монтаж кабины осуществляется без силикона. Внутри конструкции свободно помещается высокий человек, ведь её внутренняя высота составляет два метра.  
Цена в рублях	47900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	217
Толщина стекла, мм	5
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Германия
Цвет	Белый
Размеры, мм	1000х1000х2170
Цвет стенки	Белый
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Гарантия	5 лет
Число дверей	2
Ориентация установки	Универсальная
Установлено	Верхний душ
Двери	Раздвижные в стороны
Высота поддона	Высокий
Материал задней стенки	Стекло
Форма	Четверть круга
Монтаж	На поддон
Бренд	Weltwasser
Материал дверей	Стекло
Адрес товара	https://www.ozon.ru/product/276316263?oos_search=false
Статус 	Закончился
