Название товара	Душевая кабина Niagara NG-7713WL (820x1200х2150) низкий поддон, стенки БЕЛЫЕ
Описание товара	"Душевая кабина Niagara NG-7713WL (820x1200х2150) низкий поддон, стенки БЕЛЫЕ    , ООО ""ГК Синергия"" - производитель и официальный поставщик бренда Niagara, Бренд: Niagara, Серия: Luxe, Ширина, см: 120, Глубина, см: 82, Высота, см: 215, Вес НЕТТО, кг: 134,5, Количество коробок, шт: 5, Вес БРУТТО, кг: 137,5, Управление: сенсорное, Электропитание, В: 220, Ориентация установки: левая, Гидромассаж в кабине: есть, Гидромассаж в основании: , Зона гидромассажа: спинной, Общее количество форсунок: 3, Количество форсунок бокового массажа: , Количество форсунок спинного массажа: 3, Количество форсунок шейного массажа: , Исполнение полотна двери: стекло, Количество секций двери: 1, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 8, Цвет задней стенки: рисунок/зеркальная, Исполнение задней стенки: стекло, Цвет корпуса: серебро, Цвет полотна двери: прозрачное, Цвет профиля: серебро, Материал полотна двери: стекло, Материал профиля: алюминий, Материал поддона: акрил, Вид поддона: низкий, Высота поддона, см: 15, Глубина поддона, см: 5, Вход: спереди, Ширина входа: 47, Встроенное сиденье: нет, Зеркало: есть, Показать полностью"
Цена в рублях	80700
Цена без скидки	92805
Оценка покупателей	0%
Название магазина	"ООО ""ГК Синергия"""
Количество отзывов	0
Тип	Душевая кабина
Длина, см	82
Ширина, см	120
Высота, см	215
Толщина стекла, мм	8
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	(820x1200х2150)
Материал дверей	Стекло
Ориентация установки	Левосторонняя
Бренд	Niagara
Число форсунок	3
Гарантия	5 лет
Монтаж	На поддон
Число дверей	1
Двери	Раздвижные в стороны
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/255110870?oos_search=false
Статус 	В наличии
