Название товара	Дверь в проем Cezares ELENA-W-B-11-60+70-P-Cr-L
Описание товара	ELENA-W-B-11-60+70-P-Cr-L Дверь в проем. Тип дверей: одна распашная дверь с одним неподвижным стеклом. Стекло: 6 мм, текстурное Punto. Исполнение: хром. Поддон: тип А, АН или барьер тип В. Поддон и барьер приобретаются отдельно. Особенности: * улучшенная герметичность за счёт петли с функцией подъема двери; * увеличенная высота; * белый магнитный уплотнитель дверей;; * цилиндрическая конструкция петли позволяет открывать дверь на 180º.
Цена в рублях	40180
Цена без скидки	-
Оценка покупателей	0%
Название магазина	"ООО ""Сушилка"""
Количество отзывов	0
Тип	Душевое ограждение
Длина, см	130
Высота, см	195
Стекло	Узорчатое
Страна-изготовитель	Италия
Ориентация установки	Левосторонняя
Бренд	Cezares
Цвет фурнитуры	Серебристый
Адрес товара	https://www.ozon.ru/product/180576893?oos_search=false
Статус 	Закончился
