Название товара	Душевая кабина WeltWasser WW500 EMMER 15055-2 150х150х217 см
Описание товара	Характеристики:, Встроенное сидение: есть два сиденья. Высота поддона, см: 55. Глубина поддона, см: 39. Смеситель: ручной. Вентиляция: нет. Регулируемая высота ножек: есть. Зеркало: есть. Полка: есть. Оснащение: слив-перелив, подголовник (3 шт.).БЕЗСИЛИКОНОВАЯ СБОРКА С КРЫШЕЙ Профиль анодированный алюминий. Матовый хром. Фурнитура вся металл хром. Смеситель латунный с резьбовыми выходами. Верхний металлический душ с системой Easy Clean. Ручной душ 3 положения. Штанга с мыльницей. Длина шланга 1500-1900 мм. Шланг растягивается. Полочка с металлическим ограничителем. Зеркало с фацетом и декоративной рамкой. Ручки металл хром. Двойные верхние металлические ролики. Силиконовые водонепроницаемые уплотнители. Акриловый поддон с сифоном. Экран съемный. Сифон с гидрозатвором. Клапан сифона металл. Сетка для улавливания волос. Налив воды. Резьбовое соединение всех задних шлангов.
Цена в рублях	85200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	150
Ширина, см	150
Высота, см	217
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Германия
Размеры, мм	1500х1500х2170
Бренд	Weltwasser
Гарантия	5 лет
Число форсунок	4
Материал дверей	Стекло
Материал задней стенки	Стекло
Высота поддона	Высокий
Установлено	Верхний душ
Число дверей	2
Ориентация установки	Универсальная
Цвет стенки	Белый
Монтаж	На поддон
Цвет фурнитуры	Серебристый
Материал поддона	Акрил
Двери	Раздвижные в стороны
Форма	Прямоугольник
Адрес товара	https://www.ozon.ru/product/276751938?oos_search=false
Статус 	Закончился
