Название товара	Душевая кабина Niagara NG-2507
Описание товара	Окончательную комплектацию, пожалуйста, уточняйте у менеджера
Цена в рублях	39900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	215
Толщина стекла, мм	5
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Высота поддона	Высокий
Материал задней стенки	Стекло
Бренд	Niagara
Материал дверей	Стекло
Монтаж	Напольный
Гарантия	5 лет
Двери	Раздвижные в стороны
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/273737313?oos_search=false
Статус 	Закончился
