Название товара	"Душевая кабина Timo TE-0720 R ""P"" Правая (120x80 x218),установка правая , поддон высокий, сиденье"
Описание товара	Душевая кабина Timo Eco ТЕ-0720 Р R 120x80 правая  , , Размеры (Ш.;Г.;В.): 120х80х218 см  , , Тип кабины - Асимметричная душевая кабина для пристенного монтажа  Тип стекла - Закалённое ударопрочное (безопасное) стекло 4 мм  , , Тип поддона - 100% цельный акрил армирован стекловолокном, на усиленном каркасе  , , Тип открытия дверей - Раздвижные  Цвет задней стенки - Белый  Цвет передних стекол - Матовый  , , Цвет профиля - Белый
Цена в рублях	50500
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	218
Стекло	Матовое
Страна-изготовитель	Финляндия
Цвет	Хром
Размеры, мм	1200х800х2180
Материал поддона	Акрил
Ориентация установки	Правосторонняя
Число дверей	2
Установлено	Сиденье
Высота поддона	Высокий
Двери	Раздвижные в стороны
Форма	Овал
Цвет фурнитуры	Серебристый
Бренд	Timo
Цвет стенки	Светло-серый
Монтаж	Пристенный
Материал дверей	Стекло
Адрес товара	https://www.ozon.ru/product/286048704?oos_search=false
Статус 	Закончился
