Название товара	Душевая кабина DETO D272 L 120х80 см без крыши
Описание товара	Габариты 120х80х200 см., , Открытая кабина, без крыши;, , Установка левосторонняя., , Монтаж кабины осуществляется без силикона;, , Резьбовые соединения всех шлангов;, , Матовые стекла толщиной 4 мм., , Усиленный акриловый поддон с нескользящим покрытием, высота 27 см., , Двойные металлические ролики (верхние и нижние) в пластиковом антикоррозийном кожухе;, , Ручной душ с системой быстрой очистки;, , Штанга для ручного душа;, , Сифон с гидрозатвором.
Цена в рублях	46400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	200
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Финляндия
Размеры, мм	1200х800х2000
Гарантия	5 лет
Материал поддона	Акрил
Число дверей	2
Монтаж	На поддон
Ориентация установки	Левосторонняя
Установлено	Ручной душ
Форма	Угловая
Двери	Раздвижные в стороны
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Бренд	DETO
Адрес товара	https://www.ozon.ru/product/260164500?oos_search=false
Статус 	В наличии
